id	name	lat	lon	x	y
654	Ashmole Estate, Oval	51.48267821	-0.117661574	530803.0009676702	177649.00255573905
655	Crabtree Lane, Fulham	51.48294452	-0.219346128	523742.00044548605	177502.00243474383
656	Broomhouse Lane, Parsons Green	51.46841875	-0.199135704	525185.0005392276	175921.00256704714
657	Blythe Road West, Shepherd's Bush	51.499680600000005	-0.221791552	523527.00044168613	179359.00234446253
658	Ethelburga Estate, Battersea Park	51.47729232	-0.16478637	527546.0007095678	176967.00240083793
659	Grant Road West, Clapham Junction	51.46437067	-0.17461940399999998	526899.0006878419	175513.00189254744
660	West Kensington Station, West Kensington	51.49087074	-0.20602974300000002	524645.0005360245	178406.00179482668
661	All Saints Church, Portobello	51.51632095	-0.202608612	524813.0005267077	181242.00255857853
662	Phene Street, Chelsea	51.48498496	-0.16791986899999997	527307.0006998474	177817.0019833704
663	Clarendon Road, Avondale	51.51323001	-0.211593602	524198.00046154525	180883.0027150573
664	Austin Road, Battersea Park	51.474376	-0.155442787	528203.0007432037	176659.00194227434
665	Smugglers Way, Wandsworth	51.46108367	-0.191722864	525720.0005632943	175118.00274380922
666	Olympia Way, Olympia	51.49610093	-0.20815825899999998	524483.0004810364	178984.00259181383
667	Shepherd's Bush Road North, Shepherd's Bush	51.5015946	-0.222293381	523487.00041901664	179571.00196434793
668	Ravenscourt Park Station, Hammersmith	51.49422354	-0.23676993600000001	522502.00030499557	178727.00280438515
669	Teversham Lane, Stockwell	51.47614939	-0.12325850000000001	530433.0009297853	176913.00257728895
670	Ashley Crescent, Battersea	51.46718562	-0.152248582	528445.0007825624	175865.00190378123
671	Parsons Green Station, Parsons Green	51.475089000000004	-0.201968	524970.0699099725	176657.92618143835
672	Grant Road Central, Clapham Junction	51.46468839999999	-0.17365654600000002	526965.0006552509	175550.00200067981
673	Hibbert Street, Battersea	51.46517078	-0.18038939	526496.0005984794	175592.00285599567
674	Carnegie Street, King's Cross	51.53546778	-0.11619105	530754.0009732438	183522.0020871079
675	Usk Road, Clapham Junction	51.46348914	-0.18212624800000002	526380.0006066009	175402.0025697533
676	Hartington Road, Stockwell	51.47787084	-0.126874471	530177.0008812351	177098.0028613602
677	Heath Road, Battersea	51.46866929	-0.146544642	528837.0008263474	176040.00224823118
678	Esmond Street, Putney	51.46231278	-0.211468596	524345.000471382	175221.00250608934
679	Orbel Street, Battersea	51.47453545	-0.170210533	527177.0007031214	176651.00211714706
680	Westbridge Road, Battersea	51.47768469	-0.17032931699999998	527160.0007058505	177001.00243980082
681	Bishop's Avenue, Fulham	51.47303687	-0.21474980800000001	524088.0004315986	176408.00248102777
682	Crisp Road, Hammersmith	51.48810829	-0.22660621	523224.0004209506	178064.00176441146
683	Dorothy Road, Clapham Junction	51.46506424	-0.163750945	527652.0007368244	175609.00214283232
684	Neville Gill Close, Wandsworth	51.45475251	-0.195197203	525496.0005307966	174408.00223091993
685	Osiers Road, Wandsworth	51.46067005	-0.198735357	525234.000514265	175060.00254326852
686	Beryl Road, Hammersmith	51.48814438	-0.22245646800000002	523512.0004395458	178075.00185627147
687	Maclise Road, Olympia	51.49760804	-0.21145598	524250.00048340857	179146.00192752894
688	Northfields, Wandsworth	51.46095151	-0.20066766	525099.0004951498	175088.0023439227
689	Spanish Road, Clapham Junction	51.45922541	-0.18088495899999998	526478.0006047434	174930.0024049235
690	Stanley Grove, Battersea	51.47047503	-0.152130083	528444.0008127455	176231.00218383147
691	Erin Close, Walham Green	51.47946386	-0.195777222	525388.0005440929	177155.0024065086
692	Cadogan Close, Victoria Park	51.54211855	-0.028941601	536785.001457088	184421.00265130308
693	Felsham Road, Putney	51.464786	-0.215618902	524050.0004704171	175489.0017857861
694	Putney Rail Station, Putney	51.46071722	-0.216526155	523998.00044187723	175035.00258427794
695	Islington Green, Angel	51.53638435	-0.102757578	531683.0010258406	183648.00265704805
696	Charing Cross Hospital, Hammersmith	51.48728535	-0.217995921	523824.0004460982	177987.00222898947
697	Charlotte Terrace, Angel	51.53639219	-0.112721065	530992.0009980757	183631.00221026057
698	Shoreditch Court, Haggerston	51.53908372	-0.070329419	533924.0012684015	184007.00187191518
699	Belford House, Haggerston	51.5366541	-0.07023031	533938.0012265611	183737.00188839555
700	Battersea Church Road, Battersea	51.47696496	-0.17434706600000002	526883.0006462288	176914.00185501523
701	Vicarage Crescent, Battersea	51.47287627	-0.176267008	526761.000611388	176456.00255471663
702	Durant Street, Bethnal Green	51.52868155	-0.065550321	534286.00127922	182859.0025928779
703	St. Bride Street, Holborn	51.51505991	-0.10534448	531565.0010507328	181272.00285881225
704	Mexfield Road, East Putney	51.45682071	-0.20280209800000001	524962.0005593061	174625.0017761141
705	Upper Richmond Road, Putney	51.45971528	-0.21214593899999998	524305.0004611486	174931.0018268112
706	Snowsfields, London Bridge	51.50215353	-0.083632928	533109.0011221172	179876.00255774666
707	Barons Court Station, West Kensington	51.49021762	-0.21508709199999998	524018.00043451757	178318.00283973044
708	Disraeli Road, Putney	51.46161068	-0.21614583	524022.0004619158	175135.002209866
709	Montserrat Road , Putney	51.46321128	-0.215550761	524059.0004226917	175314.0021197443
710	Albert Bridge Road, Battersea Park	51.47439218	-0.163347594	527654.0007298996	176647.00219193945
711	Everington Street, Fulham	51.48335692	-0.21630554600000002	523952.0004726552	177553.00190226355
712	Mile End Stadium, Mile End	51.51854104	-0.034903714	536442.0014670986	181788.0028278813
713	Hawley Crescent, Camden Town	51.54100708	-0.14326094	528861.0007859169	184090.00214102684
714	Stewart's Road, Wandsworth Road	51.47311696	-0.137235175	529471.0008584388	176551.00264509674
715	Aylward Street, Stepney	51.51563007	-0.049067242999999997	535468.0013885018	181438.00245468848
716	Stainsby Road , Poplar	51.51542791	-0.02356501	537238.0015095543	181463.00291030132
717	Dunston Road , Haggerston	51.53658514	-0.075885686	533546.0011841314	183719.00280516213
718	Ada Street, Hackney Central	51.53571683	-0.060291813	534630.0012650476	183651.0025934517
719	Victoria Park Road, Hackney Central	51.53642464	-0.054162264	535053.0013090126	183741.0018741963
720	Star Road, West Kensington	51.48724429	-0.205279052	524707.0005057788	178004.0027018795
721	Wendon Street, Old Ford	51.53603947	-0.026262677	536989.0014623284	183750.00276844358
722	Finnis Street, Bethnal Green	51.52458353	-0.058631453	534778.0013012824	182416.00283100447
723	Stephendale Road, Sands End	51.46822047	-0.190346493	525796.0005969753	175914.0018979756
724	Alma Road, Wandsworth	51.45799126	-0.184806157	526209.000607513	174786.00216175962
725	Thessaly Road North, Wandsworth Road	51.47732253	-0.13874872300000002	529354.0008959722	177016.0018567119
726	Alfreda Street, Battersea Park	51.47505096	-0.15090837099999999	528516.0007727686	176742.00190891305
727	Chesilton Road, Fulham	51.47569809	-0.20587627	524697.000494356	176719.00211120755
728	Putney Bridge Road, East Putney	51.46199911	-0.206240805	524709.0004620462	175195.00260650835
729	St. Peter's Terrace, Fulham	51.47893931	-0.20848529300000002	524507.0004448306	177075.0027414017
730	Bridge Avenue, Hammersmith	51.49208492	-0.229116862	523039.0004045996	178502.00187956073
731	Michael Road, Walham Green	51.47727637	-0.18921046600000002	525850.0005681823	176923.00178431868
732	Duke Street Hill, London Bridge	51.50630441	-0.087262995	532845.0011778468	180331.00185424456
733	Park Lane, Mayfair	51.50542628	-0.150817316	528437.0007842645	180120.00201543557
734	Plough Terrace, Clapham Junction	51.46230566	-0.175407201	526850.0006893647	175282.00224915045
735	Grant Road East, Clapham Junction	51.46489445	-0.17302926	527008.0006555591	175574.0022482263
736	Queensdale Road, Shepherd's Bush	51.50659035	-0.216104479	523903.0004217179	180137.0024441531
737	Fulham Broadway, Walham Green	51.47993289	-0.19411695	525502.0005415399	177210.00248129386
738	Imperial Road, Sands End	51.47514228	-0.18727898699999998	525990.0006142982	176689.00177325727
739	Hortensia Road, West Brompton	51.48176572	-0.185273723	526111.0005917471	177429.00230616162
740	Sirdar Road, Avondale	51.51092871	-0.214594781	523996.00044250744	180622.00283290094
741	Freston Road, Avondale	51.5129814	-0.219486603	523651.0003976437	180842.00237063383
742	Blenheim Crescent, Ladbroke Grove	51.51510818	-0.208565479	524403.0004961615	181097.00277019318
743	Oxford Road, Putney	51.46079243	-0.212607684	524270.00047494407	175050.00206511733
744	Ingrave Street, Clapham Junction	51.46745485	-0.172293499	527052.0006827603	175860.00248946034
745	Upcerne Road, West Chelsea	51.47816972	-0.18243547	526318.000592031	177034.00217346684
746	Lots Road, West Chelsea	51.4795738	-0.17903854	526550.0006620211	177196.00186653322
747	Ormonde Gate, Chelsea	51.48796408	-0.161765173	527726.000717914	178159.00189004088
748	Hertford Road, De Beauvoir Town	51.53727795	-0.079201849	533314.0011487093	183790.00207409335
749	Haggerston Road, Haggerston 	51.53932857	-0.074284675	533649.0011728294	184027.00234322145
750	Culvert Road, Battersea	51.4710956	-0.157850096	528045.0007462867	176290.00220401114
751	Newton Street, Covent Garden	51.51612862	-0.12090940800000001	530482.0009674995	181363.00184655265
752	Manfred Road, East Putney	51.45816465	-0.20600248	524736.0005070108	174769.001991494
753	Hammersmith Town Hall, Hammersmith	51.49263658	-0.234094148	522692.0003505821	178555.00267823256
754	Grenfell Road, Avondale	51.5129006	-0.214762686	523979.0004605923	180841.002071442
755	The Vale, Chelsea	51.48512191	-0.17497190199999998	526817.0006348996	177820.00263637764
756	Prince of Wales Drive, Battersea Park	51.47515398	-0.159169801	527942.0007315865	176739.00244067065
757	Harcourt Terrace, West Brompton	51.48795853	-0.18740450600000003	525946.0005721977	178114.0018267453
758	Westbourne Park Road, Portobello	51.51787005	-0.201005397	524920.0004909441	181417.00282506653
759	Broadley Terrace, Marylebone	51.52456169	-0.165668686	527353.0006837568	182222.00266824954
760	Rossmore Road, Marylebone	51.52526975	-0.163795009	527481.0007351198	182304.00191551476
761	Humbolt Road, Fulham	51.48321729	-0.211860644	524261.0004623073	177545.0024868278
762	Storey's Gate, Westminster	51.50070305	-0.129698963	529916.0008698017	179632.00242138255
763	Mile End Park Leisure Centre, Mile End	51.52059714	-0.032566532999999995	536598.0014653355	182021.00281440685
764	St. John's Road, Clapham Junction	51.46239255	-0.16829214	527344.0006982224	175304.00219226617
765	Ranelagh Gardens, Fulham	51.46760141	-0.20682737	524653.0004822192	175817.00178715764
766	Ram Street, Wandsworth	51.45752945	-0.192165613	525699.0005554612	174722.0017753163
767	Santos Road, Wandsworth	51.45705988	-0.200806304	525100.000496186	174655.0024463178
768	Clapham Common North Side, Clapham Common	51.46134382	-0.159322467	527970.0007391899	175203.00202167445
769	Sandilands Road, Walham Green	51.473611	-0.191803	525680.0364266897	176510.9498273559
770	Gwendwr Road, West Kensington	51.491026	-0.209121	524429.9798652638	178418.01314841397
771	Rifle Place, Avondale	51.509223999999996	-0.21601599999999999	523902.00199824624	180430.02624083645
772	Binfield Road, Stockwell	51.47250956	-0.122831913	530473.0009481871	176509.00272315874
773	Tallis Street, Temple	51.511891	-0.107349	531435.0343626442	180916.0109034554
774	Hurlingham Park, Parsons Green	51.470131	-0.20464000000000002	524798.0307906922	176102.02427262947
775	Little Brook Green, Brook Green	51.496664	-0.22386799999999998	523391.01828134595	179020.0435224038
776	Abyssinia Close, Clapham Junction	51.460333	-0.16702899999999998	527437.475566857	175077.16897890915
777	Limburg Road, Clapham Junction	51.46192307	-0.165297857	527553.303405617	175257.00096578733
779	Houndsditch, Aldgate	51.514449	-0.07717897900000001	533521.0002166736	181255.03957819214
780	Imperial Wharf Station, Sands End	51.474665	-0.18316517	526277.0005706296	176643.00691355264
781	Victoria & Albert Museum, South Kensington	51.496653	-0.172065	526986.8070309622	179107.3382285808
782	Halford Road, West Kensington	51.483911	-0.19760944	525248.6003307609	177646.40852061534
783	Monier Road, Hackney Wick	51.5403115	-0.021630359	537297.4085666634	184233.7402447145
784	East Village, Queen Elizabeth Olympic Park	51.546326	-0.00993526	538090.1992330261	184924.56427218777
785	Aquatic Centre, Queen Elizabeth Olympic Park	51.54094	-0.010510565	538066.600461389	184324.54356454694
786	Lee Valley VeloPark, Queen Elizabeth Olympic Park	51.549369	-0.015717613999999998	537680.099866873	185252.06135370638
787	Timber Lodge, Queen Elizabeth Olympic Park	51.546805	-0.01469126	537758.9963680938	184968.86923059984
788	Copper Box Arena, Queen Elizabeth Olympic Park	51.544836	-0.019524752	537429.7980771972	184740.82656477348
789	Podium, Queen Elizabeth Olympic Park	51.538717999999996	-0.011889482	537977.6974355606	184074.8524905326
790	Stratford Station, Stratford	51.541793	-0.00481	538459.3082018266	184430.16534877263
792	Blackfriars Road, Southwark	51.505461	-0.10454093	531648.4000342244	180206.01775117626
793	Cromer Street, Bloomsbury	51.528279	-0.11955857	530541.0017790527	182716.57476741617
794	Lansdowne Way Bus Garage, Stockwell	51.474567	-0.12458	530345.7394502504	176734.68500390998
795	Melton Street, Euston	51.527566	-0.13484927	529482.4068332142	182610.13882494424
796	Coram Street, Bloomsbury	51.523999999999994	-0.12640984	530077.9585815901	182228.54267258884
797	Ossulston Street, Somers Town	51.5293	-0.12827903	529933.2161074003	182814.6040874255
798	Birkenhead Street, King's Cross	51.53019988	-0.122299441	530345.4036397713	182925.30121337366
799	Kings Gate House, Westminster	51.49769846	-0.137598896	529376.203592434	179283.90115672088
800	Sopwith Way, Battersea Park	51.48112194	-0.149035375	528629.0035112655	177420.40074968123
801	Lavington Street, Bankside	51.50522417	-0.098031812	532100.8038133337	180191.4002244058
802	Albert Square, Stockwell	51.47659006	-0.118256789	530779.0736991741	176970.9207991369
803	Southwark Street, Bankside	51.50540994	-0.09834108800000001	532078.8038401526	180211.50068366184
804	Good's Way, King's Cross	51.53466774	-0.125078653	530139.9036397715	183417.200766209
805	Bevington Road, North Kensington	51.52006942	-0.20633838399999999	524544.00322685	181652.50085375886
806	Handyside Street, King's Cross	51.53724056	-0.12480738599999999	530151.383637284	183703.7904626692
807	Bevington Road West, North Kensington	51.5212	-0.20888818	524364.0296067905	181773.8939599084
808	Stockwell Roundabout, Stockwell	51.47348621	-0.12255563	530489.4036531524	176618.10081973544
809	Lincoln's Inn Fields, Holborn	51.51627788	-0.118272992	530664.4936751507	181384.3003438425
810	Tate Modern, Bankside	51.50672529	-0.098807246	532042.6538069977	180356.93107758454
811	Westferry Circus, Canary Wharf	51.50570304	-0.027772743	536975.2041997311	180373.70119043314
812	Here East North, Queen Elizabeth Olympic Park	51.54873119	-0.022606555	537204.404264918	185168.20053646568
813	New Spring Gardens Walk, Vauxhall	51.48780745	-0.122759626	530434.4036547192	178210.30088978438
814	Clapham Road, Lingham Street, Stockwell	51.47143307	-0.12367073599999999	530417.8136376252	176387.80098343577
815	Lambeth Palace Road, Waterloo	51.500089200000005	-0.116628701	530824.9036729976	179587.00096721237
817	Riverlight South, Nine Elms	51.48133547	-0.13821229599999998	529379.9035852319	177463.20021236787
818	One Tower Bridge, Bermondsey	51.5031278	-0.078655507	533451.6039591086	179993.40038944889
